"normalised_date","timestamp","high","low","volume","weightedprice","timestampint"
"2012-03-10",1331384813.33333,4.91888888888889,4.91333333333333,12.67210314,4.91489948845556,1331384813.33333
"2012-03-11",1331458660,4.92666666666667,4.92666666666667,8.22750869666667,4.92666666666667,1331458660
"2012-03-12",1331572212,4.959,4.959,10.876167997,4.959,1331572212
"2012-03-13",1331647096.5,5.07675,5.069,18.3663485765,5.0746939370225,1331647096.5
"2012-03-14",1331729259.23077,5.37692307692308,5.37307692307692,43.4516644876923,5.37487217418846,1331729259.23077
"2012-03-15",1331818177.5,5.341875,5.3375,39.572990591875,5.33782869389375,1331818177.5
"2012-03-16",1331915976.92308,5.34076923076923,5.34076923076923,12.1306110992308,5.34076923076923,1331915976.92308
"2012-03-17",1331984320,5.40222222222222,5.40222222222222,15.9859254011111,5.40222222222222,1331984320
"2012-03-18",1332083984,5.32066666666667,5.317,13.7554507056667,5.31892847569333,1332083984
"2012-03-19",1332175632,5.122,5.1104,16.60775027,5.11387265022,1332175632
"2012-03-20",1332244432.5,4.91208333333333,4.91,11.6564965445833,4.9108234823375,1332244432.5
"2012-03-21",1332330420,4.93666666666667,4.93666666666667,3.10954301,4.93666666666667,1332330420
"2012-03-22",1332423090,4.87958333333333,4.87666666666667,16.5171247791667,4.87829096726667,1332423090
"2012-03-23",1332511725,4.7775,4.74875,49.141273105,4.76245071715,1332511725
"2012-03-24",1332621591.42857,4.73142857142857,4.73142857142857,27.3626441885714,4.73142857142857,1332621591.42857
"2012-03-25",1332675972,4.642,4.642,3.094714384,4.642,1332675972
"2012-03-26",1332769520,4.62666666666667,4.62533333333333,4.31763733133333,4.62612124260667,1332769520
"2012-03-27",1332857844.70588,4.7856862745098,4.78549019607843,7.24687835745098,4.78550421632941,1332857844.70588
"2012-03-28",1332936120,4.89583333333334,4.89104166666667,8.72185340541666,4.89292183053959,1332936120
"2012-03-29",1333031332,4.82866666666667,4.82666666666667,7.35958020733333,4.82769876133333,1333031332
"2012-03-30",1333101938.57143,4.84142857142857,4.83142857142857,11.5284853021429,4.83674006707143,1333101938.57143
"2012-03-31",1333194845,4.90916666666667,4.9075,13.1978152675,4.9086644633,1333194845
"2012-04-01",1333287695.29412,4.82,4.81470588235294,18.1474038352941,4.81641801121765,1333287695.29412
"2012-04-02",1333381966.36364,4.93477272727273,4.93068181818182,20.1949684447727,4.93292781987955,1333381966.36364
"2012-04-03",1333467600,4.96866666666667,4.96866666666667,16.2868600833333,4.96866666666667,1333467600
"2012-04-04",1333548831.42857,4.93666666666667,4.93619047619048,14.544554327619,4.93624450380953,1333548831.42857
"2012-04-05",1333637155.71429,4.95928571428571,4.95857142857143,28.6332060878571,4.95927610661429,1333637155.71429
"2012-04-06",1333713487.5,4.92708333333333,4.92166666666667,30.24823823125,4.92305181115417,1333713487.5
"2012-04-07",1333804122.85714,4.83428571428571,4.82642857142857,16.3325449721429,4.83019278485,1333804122.85714
"2012-04-08",1333882464,4.76933333333333,4.76866666666667,11.814530578,4.76904230700667,1333882464
"2012-04-09",1333992741.81818,4.79909090909091,4.79909090909091,14.4143931427273,4.79909090909091,1333992741.81818
